timestamp,city,PM2.5,PM10,NO2,CO,SO2,O3,Temperature,Humidity,AQI
1776409200,Visakhapatnam,25.075000000000003,51.75,0.53,142.452,1.58,47.27,25,60,52
1776412800,Visakhapatnam,26.15,52.525000000000006,0.48,142.812,1.41,47.76,25,60,53
1776416400,Visakhapatnam,25.775,51.574999999999996,0.49,142.2,1.33,46.16,25,60,52
1776420000,Visakhapatnam,24.775,50.199999999999996,0.62,142.85999999999999,1.42,43.59,25,60,50
1776423600,Visakhapatnam,23.075000000000003,48.375,0.89,144.276,1.55,39.07,25,60,48
1776427200,Visakhapatnam,21.25,46.5,1.3,145.308,1.58,33.28,25,60,46
1776430800,Visakhapatnam,19.675,44.900000000000006,1.62,145.596,1.51,28.28,25,60,45
1776434400,Visakhapatnam,18.725,44.05,1.63,146.328,1.42,25.5,25,60,44
1776438000,Visakhapatnam,18.2,43.875,1.55,146.76,1.31,24.16,25,60,44
1773849600,Vijayawada,16.125,21.325000000000003,2.01,259.536,1.44,32.67,25,60,33
1773853200,Vijayawada,15.899999999999999,21.0,1.99,259.584,1.4,30.63,25,60,31
1773856800,Vijayawada,15.5,20.3,1.86,257.232,1.19,29.58,25,60,30
1773860400,Vijayawada,15.2,19.7,1.85,254.784,0.89,28.21,25,60,28
1773864000,Vijayawada,15.274999999999999,20.0,2.07,257.928,0.74,26.6,25,60,27
1773867600,Vijayawada,15.55,20.65,2.34,261.852,0.74,25.29,25,60,27
1773871200,Vijayawada,16.0,21.55,2.68,268.344,0.77,24.29,25,60,27
1773874800,Vijayawada,16.575,22.625,3.01,275.21999999999997,0.78,23.29,25,60,28
1773878400,Vijayawada,17.275,23.775,3.41,282.888,0.8,22.22,25,60,28
1773882000,Vijayawada,18.175,25.549999999999997,4.05,294.372,0.87,20.8,25,60,30
1773885600,Vijayawada,19.875,29.25,4.94,320.856,1.1,19.21,25,60,33
1773889200,Vijayawada,21.275,32.125,4.67,341.868,1.34,20.39,25,60,35
1773892800,Vijayawada,16.625,22.85,2.89,265.032,1.56,30.68,25,60,31
1773896400,Vijayawada,15.975000000000001,20.6,2.43,256.008,1.58,34.28,25,60,34
1773900000,Vijayawada,15.425,18.65,1.85,247.76399999999998,1.42,37.34,25,60,37
1773903600,Vijayawada,15.075,17.65,1.37,242.11199999999997,1.19,40.46,25,60,40
1773907200,Vijayawada,15.425,18.225,1.22,244.89600000000002,1.1,43.81,25,60,44
1773910800,Vijayawada,15.725,18.85,1.19,249.68399999999997,1.08,46.95,25,60,47
1773914400,Vijayawada,15.95,19.4,1.15,257.64,1.03,50.55,25,60,27
1773918000,Vijayawada,16.225,20.049999999999997,1.28,263.892,1.04,52.56,25,60,53
1773921600,Vijayawada,16.15,20.0,1.53,267.624,1.03,52.22,25,60,52
1773925200,Vijayawada,16.2,20.35,2.07,275.94,1.14,49.59,25,60,50
1773928800,Vijayawada,16.875,22.175,2.62,293.364,1.26,46.62,25,60,47
1773932400,Vijayawada,17.5,23.700000000000003,2.82,310.212,1.31,44.11,25,60,44
1773936000,Vijayawada,17.675,23.925,2.66,320.02799999999996,1.27,41.15,25,60,41
1773939600,Vijayawada,17.7,23.925,2.39,329.352,1.15,38.71,25,60,39
1773943200,Vijayawada,17.55,23.45,2.14,334.944,0.99,36.75,25,60,37
1773946800,Vijayawada,17.4,22.925,2.02,337.644,0.84,34.89,25,60,35
1773950400,Vijayawada,17.55,23.049999999999997,2.01,342.09599999999995,0.73,33.04,25,60,33
1773954000,Vijayawada,17.775,23.45,2.01,345.984,0.66,31.56,25,60,32
1773957600,Vijayawada,18.175,24.225,2.11,351.192,0.64,30.16,25,60,30
1773961200,Vijayawada,18.775,25.375,2.3,356.73599999999993,0.64,28.86,25,60,32
1773964800,Vijayawada,19.65,27.025,2.63,363.63599999999997,0.73,27.61,25,60,33
1773968400,Vijayawada,21.075,29.55,3.27,373.992,0.96,26.22,25,60,35
1773972000,Vijayawada,23.35,33.55,4.17,392.64,1.43,25.31,25,60,38
1773975600,Vijayawada,26.325,37.675,3.85,399.852,2.23,28.71,25,60,43
1773979200,Vijayawada,29.650000000000002,39.8,2.78,369.132,3.98,40.19,25,60,50
1773982800,Vijayawada,34.1,44.4,2.4,365.748,4.38,54.56,25,60,56
1773986400,Vijayawada,40.724999999999994,51.2,1.85,366.264,4.45,71.96,25,60,72
1773990000,Vijayawada,42.7,52.275,1.4,348.80400000000003,3.83,84.46,25,60,84
1773993600,Vijayawada,43.425,52.25,1.24,325.284,3.19,92.69,25,60,93
1773997200,Vijayawada,45.225,53.849999999999994,1.27,316.356,2.99,98.28,25,60,98
1774000800,Vijayawada,46.675,55.125,1.37,314.532,2.93,103.04,25,60,104
1774004400,Vijayawada,46.6,54.675000000000004,1.54,312.31199999999995,2.92,103.98,25,60,105
1774008000,Vijayawada,44.7,52.199999999999996,1.83,309.46799999999996,2.92,100.85,25,60,75
1774011600,Vijayawada,42.125,49.525,2.23,308.904,3.01,93.4,25,60,93
1774015200,Vijayawada,39.849999999999994,47.825,2.42,314.30400000000003,3.14,85.67,25,60,86
1774018800,Vijayawada,37.1,45.550000000000004,2.32,316.26,3.04,77.65,25,60,78
1774022400,Vijayawada,33.175,41.724999999999994,2.03,309.444,2.73,67.87,25,60,68
1774026000,Vijayawada,29.650000000000002,38.35,1.81,303.61199999999997,2.4,58.76,25,60,59
1774029600,Vijayawada,26.924999999999997,35.7,1.69,297.48,2.09,51.25,25,60,51
1774033200,Vijayawada,25.125,33.875,1.63,290.628,1.82,45.32,25,60,45
1774036800,Vijayawada,23.95,32.875,1.6,286.608,1.57,40.43,25,60,40
1774040400,Vijayawada,22.925,32.05,1.62,283.284,1.38,36.27,25,60,38
1774044000,Vijayawada,22.35,31.675,1.73,280.752,1.31,32.98,25,60,37
1774047600,Vijayawada,22.4,32.075,1.96,280.2,1.39,30.4,25,60,37
1774051200,Vijayawada,23.0,33.125,2.35,281.124,1.6,28.08,25,60,38
1774054800,Vijayawada,23.85,34.55,2.91,284.58,1.91,25.8,25,60,40
1774058400,Vijayawada,24.875,36.5,3.46,292.284,2.31,24.01,25,60,42
1774062000,Vijayawada,26.25,38.5,3.14,298.5,3.0,25.71,25,60,43
1774065600,Vijayawada,26.8,37.650000000000006,2.64,281.772,4.15,36.22,25,60,45
1774069200,Vijayawada,28.75,38.900000000000006,2.04,271.584,4.04,50.44,25,60,48
1774072800,Vijayawada,31.75,41.625,1.45,264.63599999999997,3.77,62.36,25,60,62
1774076400,Vijayawada,35.275,43.975,0.95,259.512,2.92,77.09,25,60,77
1774080000,Vijayawada,39.525000000000006,47.925,0.79,256.872,2.46,85.54,25,60,86
1774083600,Vijayawada,40.150000000000006,48.5,0.81,255.26399999999998,2.33,86.87,25,60,87
1774087200,Vijayawada,40.175,48.6,0.9,257.724,2.31,87.18,25,60,87
1774090800,Vijayawada,38.95,47.599999999999994,1.08,261.216,2.3,85.39,25,60,85
1774094400,Vijayawada,36.5,45.35,1.44,265.70399999999995,2.25,80.66,25,60,81
1774098000,Vijayawada,32.650000000000006,42.2,1.96,270.732,2.14,70.67,25,60,71
1774101600,Vijayawada,29.45,40.3,2.19,278.316,2.06,60.6,25,60,61
1774105200,Vijayawada,27.150000000000002,38.95,2.14,281.484,1.95,53.27,25,60,53
1774108800,Vijayawada,24.775,36.525,1.92,276.012,1.83,46.53,25,60,47
1774112400,Vijayawada,23.075000000000003,35.05,1.88,274.188,1.7,40.92,25,60,41
1774116000,Vijayawada,21.875,33.8,1.87,271.728,1.56,36.67,25,60,37
1774119600,Vijayawada,21.15,32.85,1.87,268.116,1.41,33.45,25,60,35
1774123200,Vijayawada,20.9,32.425,1.89,267.156,1.28,30.89,25,60,35
1774126800,Vijayawada,20.9,32.175,1.93,266.88,1.2,28.95,25,60,35
1774130400,Vijayawada,21.174999999999997,32.2,2.04,267.924,1.21,27.42,25,60,35
1774134000,Vijayawada,21.875,32.85,2.26,269.568,1.36,25.89,25,60,37
1774137600,Vijayawada,23.075000000000003,34.275000000000006,2.65,272.832,1.64,24.23,25,60,38
1774141200,Vijayawada,24.55,36.225,3.25,277.116,2.07,22.47,25,60,42
1774144800,Vijayawada,26.275,38.725,3.8,285.27599999999995,2.51,21.26,25,60,43
1774148400,Vijayawada,27.975,41.0,3.3,290.88,3.05,23.3,25,60,47
1774152000,Vijayawada,29.325000000000003,41.099999999999994,2.56,274.128,3.78,37.66,25,60,48
1774155600,Vijayawada,31.675,42.9,1.84,266.916,3.38,55.38,25,60,55
1774159200,Vijayawada,33.975,45.099999999999994,1.31,264.036,3.01,66.32,25,60,66
1774162800,Vijayawada,37.400000000000006,47.875,0.97,263.568,2.45,77.42,25,60,77
1774166400,Vijayawada,39.5,49.25,0.85,261.67199999999997,1.99,82.48,25,60,82
1774170000,Vijayawada,38.224999999999994,47.574999999999996,0.84,257.52,1.76,80.52,25,60,81
1774173600,Vijayawada,35.724999999999994,44.300000000000004,0.88,254.796,1.63,76.89,25,60,77
1774177200,Vijayawada,32.125,40.150000000000006,0.99,252.82799999999997,1.49,71.77,25,60,72
1774180800,Vijayawada,28.9,36.65,1.16,251.808,1.36,66.5,25,60,66
1774184400,Vijayawada,25.875,34.075,1.45,251.688,1.27,59.25,25,60,59
1774188000,Vijayawada,23.575,32.75,1.67,255.46799999999996,1.24,52.19,25,60,52
1774191600,Vijayawada,22.25,32.25,1.77,258.34799999999996,1.22,47.28,25,60,47
1774195200,Vijayawada,21.200000000000003,31.65,1.79,257.16,1.15,42.85,25,60,43
1774198800,Vijayawada,20.625,31.45,1.84,257.772,1.09,39.57,25,60,40
1774202400,Vijayawada,20.325,31.25,1.89,257.20799999999997,1.01,37.32,25,60,37
1774206000,Vijayawada,20.25,31.05,1.9,254.916,0.91,35.72,25,60,36
1774209600,Vijayawada,20.475,31.349999999999998,1.94,255.34799999999998,0.83,34.34,25,60,34
1774213200,Vijayawada,20.775,31.75,1.96,256.332,0.78,33.25,25,60,35
1774216800,Vijayawada,21.375,32.599999999999994,2.11,259.68,0.73,31.91,25,60,35
1774220400,Vijayawada,22.35,34.075,2.42,266.652,0.72,30.18,25,60,37
1774224000,Vijayawada,23.575,36.075,2.85,275.892,0.77,28.48,25,60,40
1774227600,Vijayawada,24.975,38.775,3.53,288.948,0.88,26.46,25,60,42
1774231200,Vijayawada,26.825000000000003,42.975,4.36,311.688,1.15,24.93,25,60,45
1774234800,Vijayawada,28.325,46.125,3.82,319.788,1.55,28.66,25,60,47
1774238400,Vijayawada,30.225,46.425,2.24,269.868,2.54,46.76,25,60,50
1774242000,Vijayawada,33.175,48.725,1.62,260.568,2.61,60.01,25,60,60
1774245600,Vijayawada,34.6,49.300000000000004,1.15,249.68399999999997,2.52,67.87,25,60,68
1774249200,Vijayawada,40.55,53.05,0.8,243.588,2.16,80.19,25,60,80
1774252800,Vijayawada,44.625,56.349999999999994,0.7,242.052,1.8,85.68,25,60,86
1774256400,Vijayawada,44.875,56.150000000000006,0.72,240.50399999999996,1.6,85.7,25,60,86
1774260000,Vijayawada,43.15,54.025,0.82,240.744,1.48,83.84,25,60,84
1774263600,Vijayawada,39.425,50.099999999999994,1.01,240.34799999999998,1.43,79.14,25,60,79
1774267200,Vijayawada,36.125,46.75,1.29,240.36,1.39,73.47,25,60,73
1774270800,Vijayawada,32.95,44.075,1.6,240.80399999999997,1.37,65.83,25,60,66
1774274400,Vijayawada,30.325000000000003,42.425000000000004,1.77,245.97599999999997,1.36,58.38,25,60,58
1774278000,Vijayawada,28.625,41.400000000000006,1.81,250.908,1.32,52.99,25,60,53
1774281600,Vijayawada,27.224999999999998,40.099999999999994,1.75,251.676,1.25,48.43,25,60,48
1774285200,Vijayawada,26.275,39.175,1.69,253.65599999999998,1.19,45.2,25,60,45
1774288800,Vijayawada,25.425,38.125,1.65,254.44799999999998,1.12,42.67,25,60,43
1774292400,Vijayawada,24.75,37.1,1.66,254.60399999999998,1.01,40.23,25,60,42
1774296000,Vijayawada,24.475,36.75,1.73,257.916,0.9,37.84,25,60,40
1774299600,Vijayawada,24.375,36.675,1.77,261.70799999999997,0.82,35.77,25,60,40
1774303200,Vijayawada,24.450000000000003,36.974999999999994,1.87,265.824,0.8,33.93,25,60,40
1774306800,Vijayawada,24.75,37.675,2.03,270.252,0.84,32.42,25,60,42
1774310400,Vijayawada,25.375,38.849999999999994,2.29,275.388,0.95,31.11,25,60,42
1774314000,Vijayawada,26.4,40.7,2.75,282.71999999999997,1.15,29.56,25,60,43
1774317600,Vijayawada,27.975,43.6,3.35,296.496,1.49,28.17,25,60,47
1774321200,Vijayawada,29.975,46.800000000000004,3.15,305.88,2.09,30.46,25,60,50
1774324800,Vijayawada,33.1,49.55,2.35,290.03999999999996,2.86,44.47,25,60,54
1774328400,Vijayawada,36.625,52.975,1.64,283.008,2.77,60.04,25,60,61
1774332000,Vijayawada,39.175,55.925000000000004,1.21,279.20399999999995,2.74,69.93,25,60,70
1774335600,Vijayawada,44.075,59.75,0.89,269.268,2.28,82.84,25,60,83
1774339200,Vijayawada,45.15,59.925,0.76,255.94799999999998,1.91,87.08,25,60,87
1774342800,Vijayawada,44.35,58.525,0.74,250.176,1.74,86.35,25,60,86
1774346400,Vijayawada,43.15,57.125,0.85,252.37199999999999,1.71,84.14,25,60,84
1774350000,Vijayawada,41.175,55.475,1.06,259.764,1.76,79.79,25,60,80
1774353600,Vijayawada,39.525000000000006,54.0,1.36,265.932,1.74,73.71,25,60,74
1774357200,Vijayawada,38.025000000000006,52.824999999999996,1.62,268.044,1.61,65.44,25,60,65
1774360800,Vijayawada,36.675,52.15,1.7,271.77599999999995,1.48,58.37,25,60,61
1774364400,Vijayawada,35.35,51.224999999999994,1.7,274.404,1.36,52.83,25,60,58
1774368000,Vijayawada,33.625,49.5,1.65,272.784,1.25,47.85,25,60,56
1774371600,Vijayawada,32.325,48.275,1.65,273.41999999999996,1.19,44.43,25,60,53
1774375200,Vijayawada,31.45,47.425000000000004,1.69,273.132,1.16,42.11,25,60,51
1774378800,Vijayawada,31.099999999999998,47.05,1.82,272.904,1.16,40.11,25,60,51
1774382400,Vijayawada,31.45,47.625,2.05,276.516,1.21,38.01,25,60,51
1774386000,Vijayawada,32.15,48.775,2.33,281.664,1.35,35.82,25,60,53
1774389600,Vijayawada,33.525,50.875,2.74,288.61199999999997,1.57,33.66,25,60,56
1774393200,Vijayawada,35.675,54.074999999999996,3.27,298.344,1.86,31.65,25,60,59
1774396800,Vijayawada,38.7,58.475,3.96,309.62399999999997,2.29,29.68,25,60,65
1774400400,Vijayawada,42.375,64.0,4.85,323.688,2.91,27.85,25,60,70
1774404000,Vijayawada,46.65,70.675,5.73,340.764,3.87,26.73,25,60,78
1774407600,Vijayawada,51.3,77.1,5.2,349.644,5.32,30.4,25,60,85
1774411200,Vijayawada,56.3,82.07499999999999,4.15,329.148,7.12,45.22,25,60,93
1774414800,Vijayawada,65.775,92.27499999999999,3.25,326.19599999999997,7.16,66.64,25,60,118
1774418400,Vijayawada,80.35,107.44999999999999,2.21,324.70799999999997,7.0,90.07,25,60,166
1774422000,Vijayawada,81.975,105.75,1.37,296.868,5.34,108.43,25,60,173
1774425600,Vijayawada,80.42500000000001,102.10000000000001,1.11,283.596,4.47,114.91,25,60,166
1774429200,Vijayawada,79.35,100.275,1.09,277.308,4.28,117.38,25,60,162
1774432800,Vijayawada,78.85,99.5,1.15,273.74399999999997,4.23,118.87,25,60,162
1774436400,Vijayawada,78.25,99.025,1.3,269.784,4.22,118.0,25,60,159
1774440000,Vijayawada,75.45,96.0,1.54,264.36,4.02,114.44,25,60,149
1774443600,Vijayawada,71.025,91.875,1.92,260.7,3.84,105.62,25,60,135
1774447200,Vijayawada,67.025,89.15,2.12,263.892,3.55,95.14,25,60,121
1774450800,Vijayawada,63.05,86.025,2.06,265.296,2.99,86.16,25,60,108
1774454400,Vijayawada,58.175,81.125,1.84,259.692,2.32,77.26,25,60,97
1774458000,Vijayawada,54.800000000000004,77.85,1.68,256.008,1.83,71.38,25,60,92
1774461600,Vijayawada,52.800000000000004,75.85,1.6,252.39600000000002,1.49,67.43,25,60,88
1774465200,Vijayawada,51.925,74.875,1.54,248.388,1.26,64.28,25,60,86
1774468800,Vijayawada,52.025,75.175,1.54,247.632,1.14,61.64,25,60,86
1774472400,Vijayawada,52.55,76.05000000000001,1.58,248.36399999999998,1.11,59.03,25,60,88
1774476000,Vijayawada,53.7,77.30000000000001,1.74,251.51999999999998,1.13,56.51,25,60,90
1774479600,Vijayawada,55.525000000000006,79.4,2.01,258.23999999999995,1.19,53.89,25,60,93
1774483200,Vijayawada,57.725,82.0,2.39,266.952,1.33,51.24,25,60,97
1774486800,Vijayawada,59.775,85.19999999999999,2.97,279.06,1.56,48.05,25,60,100
1774490400,Vijayawada,62.25,89.80000000000001,3.93,297.34799999999996,2.11,45.33,25,60,104
1774494000,Vijayawada,65.15,94.42500000000001,4.03,309.048,3.13,47.81,25,60,115
1774497600,Vijayawada,68.675,97.175,2.75,284.76,4.1,65.65,25,60,128
1774501200,Vijayawada,73.625,101.575,1.8,278.304,3.94,81.59,25,60,145
1774504800,Vijayawada,77.775,105.0,1.22,271.68,3.58,92.36,25,60,159
1774508400,Vijayawada,77.875,101.875,0.86,251.064,2.7,105.59,25,60,159
1774512000,Vijayawada,76.25,98.65,0.77,240.072,2.3,108.13,25,60,152
1774515600,Vijayawada,73.825,95.39999999999999,0.79,232.632,2.09,106.86,25,60,145
1774519200,Vijayawada,72.375,94.05,0.96,232.272,2.02,104.92,25,60,139
1774522800,Vijayawada,70.475,92.72500000000001,1.28,234.852,2.01,99.77,25,60,132
1774526400,Vijayawada,68.05,90.22500000000001,1.65,235.644,1.98,93.28,25,60,125
1774530000,Vijayawada,65.30000000000001,87.02499999999999,1.85,236.016,1.91,84.99,25,60,115
1774533600,Vijayawada,63.849999999999994,85.82499999999999,1.96,243.324,1.8,77.72,25,60,111
1774537200,Vijayawada,62.975,84.975,1.96,248.664,1.67,72.7,25,60,108
1774540800,Vijayawada,61.3,82.725,1.88,247.77599999999998,1.53,67.82,25,60,101
1774544400,Vijayawada,60.4,81.44999999999999,1.9,248.892,1.45,64.34,25,60,100
1774548000,Vijayawada,59.725,80.35,1.99,249.096,1.39,61.81,25,60,100
1774551600,Vijayawada,59.325,79.4,2.04,247.596,1.33,59.75,25,60,98
1774555200,Vijayawada,59.875,79.75,2.11,249.31199999999998,1.31,58.29,25,60,100
1774558800,Vijayawada,61.2,81.175,2.19,253.2,1.36,57.11,25,60,101
1774562400,Vijayawada,63.35,83.65,2.37,259.824,1.5,55.81,25,60,108
1774566000,Vijayawada,66.44999999999999,87.175,2.65,270.38399999999996,1.75,54.02,25,60,118
1774569600,Vijayawada,70.5,91.82499999999999,3.06,284.34,2.21,51.89,25,60,132
1774573200,Vijayawada,74.825,97.05,3.69,300.024,2.91,49.4,25,60,149
1774576800,Vijayawada,79.7,103.52499999999999,4.59,321.204,3.98,47.72,25,60,166
1774580400,Vijayawada,84.925,110.19999999999999,4.58,334.212,5.65,51.95,25,60,183
1774584000,Vijayawada,89.17500000000001,114.57499999999999,3.5,317.604,7.79,69.2,25,60,197
1774587600,Vijayawada,98.9,124.75,2.5,309.816,7.88,89.38,25,60,228
1774591200,Vijayawada,113.14999999999999,139.77499999999998,1.86,303.06,7.96,107.74,25,60,276
1774594800,Vijayawada,111.4,136.6,1.19,272.328,5.85,120.78,25,60,269
1774598400,Vijayawada,109.7,133.425,1.01,257.352,4.92,122.83,25,60,266
1774602000,Vijayawada,109.77499999999999,133.0,1.02,250.572,4.68,124.08,25,60,266
1774605600,Vijayawada,113.2,137.075,1.23,251.54399999999998,4.86,127.65,25,60,276
1774609200,Vijayawada,117.65,142.975,1.61,256.08,5.31,131.35,25,60,293
1774612800,Vijayawada,118.10000000000001,144.4,2.09,257.904,5.65,131.39,25,60,293
1774616400,Vijayawada,113.825,140.29999999999998,2.42,256.344,5.77,126.0,25,60,280
1774620000,Vijayawada,111.525,138.825,2.47,262.752,5.67,120.0,25,60,273
1774623600,Vijayawada,108.875,136.925,2.37,267.888,5.25,113.29,25,60,262
1774627200,Vijayawada,102.775,130.825,2.14,265.512,4.6,103.81,25,60,242
1774630800,Vijayawada,97.15,125.5,2.02,263.748,4.09,95.12,25,60,221
1774634400,Vijayawada,92.44999999999999,121.075,2.01,261.41999999999996,3.74,87.0,25,60,204
1774638000,Vijayawada,89.17500000000001,117.8,2.1,259.872,3.52,79.38,25,60,197
1774641600,Vijayawada,87.775,116.5,2.26,262.62,3.39,72.52,25,60,193
1774645200,Vijayawada,87.325,116.325,2.51,268.032,3.39,66.45,25,60,190
1774648800,Vijayawada,88.525,117.75,2.88,278.388,3.2,60.85,25,60,197
1774652400,Vijayawada,91.89999999999999,121.5,3.39,293.928,3.07,56.13,25,60,204
1774656000,Vijayawada,96.75,127.10000000000001,3.93,312.576,3.3,52.94,25,60,221
1774659600,Vijayawada,101.25,132.6,4.49,329.868,3.62,50.86,25,60,235
1774663200,Vijayawada,104.60000000000001,137.45,5.32,350.652,4.04,49.31,25,60,249
1774666800,Vijayawada,106.325,140.375,5.57,364.368,4.86,51.96,25,60,252
1774670400,Vijayawada,101.05000000000001,134.1,4.12,324.732,7.45,69.27,25,60,235
1774674000,Vijayawada,105.975,139.0,3.08,320.976,7.44,82.62,25,60,252
1774677600,Vijayawada,116.725,149.4,2.08,315.192,7.2,99.08,25,60,290
1774681200,Vijayawada,113.97500000000001,142.025,1.19,279.732,5.38,113.98,25,60,280
1774684800,Vijayawada,112.69999999999999,138.625,0.98,265.70399999999995,4.26,116.83,25,60,276
1774688400,Vijayawada,111.55,136.675,0.96,255.61199999999997,3.92,116.93,25,60,273
1774692000,Vijayawada,111.92500000000001,136.6,1.15,251.26799999999997,4.09,117.01,25,60,273
1774695600,Vijayawada,113.75,138.9,1.57,252.564,4.47,116.39,25,60,280
1774699200,Vijayawada,113.925,140.025,2.11,252.91199999999998,4.85,115.37,25,60,280
1774702800,Vijayawada,111.67500000000001,139.525,2.38,249.15599999999998,5.16,113.91,25,60,273
1774706400,Vijayawada,109.225,139.1,2.28,246.91199999999998,5.36,113.13,25,60,262
1774710000,Vijayawada,106.575,137.825,2.13,245.18399999999997,5.32,111.48,25,60,256
1774713600,Vijayawada,100.775,132.35,1.95,239.14799999999997,5.02,105.59,25,60,235
1774717200,Vijayawada,94.05,125.875,1.9,234.57599999999996,4.65,98.06,25,60,211
1774720800,Vijayawada,86.8,118.4,1.95,229.29600000000002,4.23,88.99,25,60,190
1774724400,Vijayawada,79.95,110.75,2.07,223.752,3.9,79.26,25,60,166
1774728000,Vijayawada,74.2,104.2,2.28,221.22,3.76,69.97,25,60,145
1774731600,Vijayawada,69.65,98.925,2.61,221.4,3.77,61.48,25,60,132
1774735200,Vijayawada,67.07499999999999,95.19999999999999,3.08,225.78,3.96,54.98,25,60,121
1774738800,Vijayawada,66.425,93.25,3.64,233.46,4.28,50.31,25,60,118
1774742400,Vijayawada,67.275,93.55000000000001,4.23,243.31199999999998,4.69,46.74,25,60,121
1774746000,Vijayawada,68.525,94.65,4.69,252.01199999999997,4.96,44.63,25,60,128
1774749600,Vijayawada,69.825,96.425,5.11,261.132,4.91,44.38,25,60,132
1774753200,Vijayawada,72.1,99.125,4.86,268.14,4.69,48.51,25,60,139
1774756800,Vijayawada,75.65,102.89999999999999,4.33,267.50399999999996,4.49,57.75,25,60,152
1774760400,Vijayawada,79.80000000000001,107.425,3.72,264.53999999999996,4.25,67.18,25,60,166
1774764000,Vijayawada,84.9,112.675,3.18,260.628,4.1,75.67,25,60,183
1774767600,Vijayawada,93.94999999999999,119.42500000000001,2.21,255.01199999999997,3.83,93.9,25,60,211
1774771200,Vijayawada,96.1,120.275,1.66,249.816,3.4,103.47,25,60,218
1774774800,Vijayawada,95.975,119.925,1.51,247.356,3.32,106.72,25,60,218
1774778400,Vijayawada,97.575,122.125,1.59,248.172,3.44,108.95,25,60,225
1774782000,Vijayawada,99.9,125.57499999999999,1.78,250.09199999999998,3.67,109.85,25,60,232
1774785600,Vijayawada,100.375,127.0,1.99,251.39999999999998,3.87,110.5,25,60,232
1774789200,Vijayawada,96.175,124.17500000000001,2.25,251.196,4.04,106.67,25,60,218
1774792800,Vijayawada,89.5,119.2,2.32,255.93599999999998,4.04,100.69,25,60,200
1774796400,Vijayawada,81.325,111.75,2.2,260.016,3.75,93.7,25,60,169
1774800000,Vijayawada,70.975,100.82499999999999,1.97,257.94,3.28,84.09,25,60,135
1774803600,Vijayawada,61.65,90.64999999999999,1.87,256.84799999999996,2.9,74.83,25,60,104
1774807200,Vijayawada,54.349999999999994,82.25,1.9,255.68399999999997,2.65,66.13,25,60,90
1774810800,Vijayawada,49.025,75.725,2.04,255.11999999999998,2.6,58.5,25,60,81
1774814400,Vijayawada,45.3,71.225,2.33,258.852,2.77,51.73,25,60,75
1774818000,Vijayawada,42.8,68.15,2.76,264.888,3.06,45.72,25,60,71
1774821600,Vijayawada,41.775000000000006,66.8,3.32,273.432,3.43,40.78,25,60,70
1774825200,Vijayawada,42.2,67.15,3.99,284.544,3.87,36.99,25,60,70
1774828800,Vijayawada,43.5,68.5,4.73,296.17199999999997,4.34,33.92,25,60,73
1774832400,Vijayawada,44.675,69.425,5.5,305.03999999999996,4.83,31.44,25,60,75
1774836000,Vijayawada,45.550000000000004,70.35,6.1,312.504,5.3,30.07,25,60,76
1774839600,Vijayawada,46.05,70.4,5.61,313.332,5.66,32.36,25,60,76
1774843200,Vijayawada,45.675,67.525,4.62,284.736,6.0,44.31,25,60,76
1774846800,Vijayawada,47.125,67.975,3.65,269.232,5.84,56.56,25,60,78
1774850400,Vijayawada,51.475,71.8,2.75,261.756,5.62,69.97,25,60,85
1774854000,Vijayawada,59.474999999999994,77.675,1.57,229.33200000000002,4.3,92.7,25,60,98
1774857600,Vijayawada,65.475,83.875,1.19,220.77599999999998,3.9,102.36,25,60,115
1774861200,Vijayawada,69.775,89.55,1.18,222.96,4.17,106.22,25,60,132
1774864800,Vijayawada,74.775,97.15,1.49,234.552,4.92,109.81,25,60,149
1774868400,Vijayawada,79.5,105.35,1.88,251.064,5.92,113.64,25,60,166
1774872000,Vijayawada,80.575,109.1,2.31,263.18399999999997,6.54,115.24,25,60,169
1774875600,Vijayawada,78.05,108.5,2.73,270.84,6.76,111.16,25,60,159
1774879200,Vijayawada,74.4,106.47500000000001,2.77,278.34,6.68,104.27,25,60,145
1774882800,Vijayawada,68.7,100.775,2.76,280.128,6.23,94.27,25,60,128
1774886400,Vijayawada,60.650000000000006,91.075,2.76,273.036,5.51,80.06,25,60,101
1774890000,Vijayawada,53.949999999999996,82.97500000000001,2.95,268.88399999999996,4.93,66.7,25,60,90
1774893600,Vijayawada,49.35,77.225,3.21,265.77599999999995,4.44,55.85,25,60,81
1774897200,Vijayawada,46.9,73.7,3.58,265.284,3.91,46.83,25,60,78
1774900800,Vijayawada,46.175000000000004,72.625,3.96,269.796,3.46,39.89,25,60,76
1774904400,Vijayawada,45.975,72.675,4.19,274.452,3.21,35.04,25,60,76
1774908000,Vijayawada,46.375,73.7,4.39,279.108,3.11,31.94,25,60,76
1774911600,Vijayawada,47.225,75.175,4.62,283.62,3.08,29.77,25,60,78
1774915200,Vijayawada,48.45,76.775,4.96,288.912,3.22,28.08,25,60,80
1774918800,Vijayawada,49.55,78.375,5.49,295.77599999999995,3.43,26.2,25,60,83
1774922400,Vijayawada,50.824999999999996,80.625,5.96,311.568,3.82,25.03,25,60,85
1774926000,Vijayawada,51.925,82.125,5.39,320.87999999999994,4.65,28.33,25,60,86
1774929600,Vijayawada,50.925000000000004,78.5,4.27,285.804,6.19,43.08,25,60,85
